7.175,-0.33893,4.1876
-0.68474,4.1276,2.2466
-13.321,-18.025,-12.556
13.184,13.924,11.793
6.7651,8.4508,6.0365
-5.3463,-4.6304,-4.8823
0.087501,1.6353,-2.1985
7.038,2.6047,1.5377
3.078,-4.6377,-1.7298
-15.262,-10.971,-0.92819
-3.1997,-7.8604,0.47624
-2.7626,-3.4562,-1.2002
2.3883,2.9871,-2.3716
-9.5679,-9.981,-13.522
12.913,13.132,19.306
13.804,11.795,15.06
4.1497,-2.49,-3.9526
1.1329,6.8976,1.7545
-5.7668,-0.06047,-5.4632
5.894,8.0295,7.0461
-6.4825,-4.1874,-2.3278
-5.4768,-6.3353,-8.9943
-1.5898,0.58186,1.7404
-6.5771,-5.4752,-12.399
33.811,34.741,36.239
9.8747,6.9436,9.204
2.6251,0.55363,4.6976
6.9187,10.127,8.5486
1.1673,7.7621,7.5796
0.53704,0.39505,-1.6328
-1.1633,-1.2638,1.0284
5.714,7.6506,5.4464
2.7657,3.7444,6.3519
-8.1057,-4.7892,-5.0657
0.95462,2.6538,1.5891
1.4795,-12.907,-6.6092
-10.433,-7.8289,-6.4559
-0.62914,0.6024,-1.5219
-3.2384,-2.6337,-2.9172
-6.6374,-3.092,-0.99898
-7.6898,-9.4046,-8.7355
4.5831,4.8721,6.5401
-2.3502,1.3882,-0.92165
5.2239,0.71575,-2.3011
4.5681,-3.5172,-0.38802
-8.988,-8.4848,-10.594
2.9829,0.51616,0.061298
16.198,14.755,14.291
9.8393,9.56,15.052
-13.878,-15.123,-12.869
-1.1454,-3.137,-5.6156
-2.8538,-4.6869,-1.4494
-2.1977,-5.0063,-4.5918
12.246,10.663,12.304
-1.4704,0.73512,1.8283
-21.931,-18.511,-21.076
-6.0059,-5.4103,-2.6545
-4.6323,-2.8954,1.4245
0.48707,4.1147,5.3457
6.5235,4.7623,9.3914
3.4271,1.4077,-0.63578
5.3265,7.8792,14.859
1.5172,2.6192,0.53507
2.775,4.3297,3.4866
6.5658,3.2473,5.0785
-3.4923,-8.359,-7.781
-3.059,2.913,7.9732
-10.276,-2.4205,-6.2093
3.1731,-0.026357,0.51166
-0.86849,-1.6357,17.341
1.9274,2.4007,3.5196
5.6407,11.986,6.0096
2.1479,-1.2817,-1.623
-2.5423,1.7046,-0.75336
3.5026,0.88039,4.2642
0.21509,-0.65747,1.5571
12.212,15.165,13.23
-4.6169,-4.3934,-3.2223
-7.0189,-4.5999,3.616
-4.9866,-0.477,-6.5856
7.9489,9.6302,5.3418
5.5213,9.3771,8.9463
-0.14178,-1.9588,-4.9926
1.9952,0.85488,2.0214
2.8293,3.3388,2.351
-8.1119,-0.45808,-3.7086
-6.5696,-2.7355,-3.9179
17.837,14.162,21.865
4.9335,3.9657,7.1366
1.0708,3.1401,2.2445
4.734,0.44004,0.73204
3.6278,-2.3422,0.52932
-10.887,-7.5702,-8.1878
23.962,28,22.943
-1.2967,-1.9341,-0.62795
-6.9949,-3.0065,-7.802
-2.0626,0.48556,3.9394
-17.663,-19.951,-21.104
2.4846,-3.1778,1.0074
7.0867,7.314,10.368
-0.95809,-2.8736,-0.31972
2.211,2.5395,3.1346
-14.606,-13.118,-11.886
11.885,14.689,9.7048
1.6616,3.3405,5.1376
-3.2858,8.7951,-4.3614
-2.2507,-4.4164,0.40174
-10.829,-12.707,-17.67
2.3846,2.8594,1.8366
-6.0448,-7.6318,-5.3928
4.0175,6.5087,1.9727
4.9906,4.3934,-4.4012
-3.4517,2.6249,0.21598
9.0979,9.2598,7.1347
11.502,13.092,19.182
-4.6846,-8.9692,-7.7472
0.77382,1.072,6.7964
-10.619,-3.6345,-7.4353
16.89,-0.18865,-3.6926
2.705,12.553,10.912
-5.3351,-8.4821,-10.036
3.0603,3.682,1.2973
1.5295,1.0358,-1.6513
1.053,5.6786,-2.5062
3.2351,2.7571,4.0297
-3.8729,-1.4081,7.5224
2.5881,0.10264,3.0673
-19.708,-15.322,-14.678
-5.3544,1.2639,-8.7902
4.6253,4.428,1.8584
1.0572,0.13406,-0.77059
3.442,4.2447,-0.5464
-4.1643,-4.847,-7.0492
-13.335,-11.393,-12.938
-4.1075,-7.5257,-6.0459
-6.4097,2.373,5.6421
1.287,12.458,6.946
-4.8856,-4.8906,-2.342
10.156,1.2073,4.0434
1.7834,2.6193,1.4267
5.4635,5.521,5.906
3.8135,2.1625,1.6718
2.2541,1.0756,-1.6009
-5.9017,-5.3949,-5.7487
-4.0877,-6.664,2.6938
2.0675,-1.5502,1.1303
2.0257,2.976,3.6007
5.8217,8.2149,2.0212
3.1544,7.8836,3.0435
7.4316,7.3983,6.7688
-2.2378,-3.6754,-5.4063
-2.4952,-2.495,3.5875
6.9589,7.0722,8.3935
-1.8635,3.0195,0.45377
2.5413,4.2557,0.73807
8.7092,10.491,11.923
-0.7955,-4.9136,-1.3202
-8.9844,-12.761,-6.9558
1.8619,1.6347,-3.4902
-10.312,-7.3191,-16.072
5.8345,0.76899,4.5703
9.6053,7.0634,9.3128
-2.7347,-7.0229,3.3016
0.98217,0.50918,0.042491
1.6499,1.2494,1.0223
-2.1986,-1.821,-0.73917
-2.1254,-0.50747,-4.1734
-2.643,-5.356,-1.4131
-8.83,-2.8956,-3.3703
-5.3342,-5.5492,-1.714
-0.81281,0.15181,-0.4209
0.26871,3.5682,5.6938
-0.38519,1.1254,-0.96019
29.624,23.847,28.81
1.1812,0.58533,-1.3897
4.8545,4.3473,-0.68867
1.0692,0.41763,-3.2813
-4.5313,-3.3528,-1.9796
-0.61753,-2.9546,-5.9663
-2.828,2.6866,5.8213
0.89264,-5.6842,-0.12349
-0.65017,1.9092,-0.22294
4.7975,3.4568,-5.544
2.6694,1.7613,-3.0295
1.827,0.96957,1.0296
-0.16567,-4.5617,-2.7796
-2.0763,2.1693,-2.7532
0.50602,0.0687,3.5347
-1.6983,-1.0409,0.35359
3.3724,1.6779,4.5626
-4.8009,-3.3788,-11.64
-10.028,-8.7001,-7.5157
4.4056,7.1183,5.978
2.2989,0.79529,1.9807
-9.2396,-5.8207,-8.5379
0.87716,-5.4755,-4.2064
6.2408,7.0357,6.7938
1.997,1.4183,5.0555
3.7469,5.9215,1.0234
-0.95727,-2.1079,-2.6244
3.0438,3.0057,7.4294
-9.5868,-5.2489,-0.60556
11.347,14.831,10.354
9.8039,8.9006,5.3631
-7.8086,-5.3507,-5.3125
22.729,16.542,16.238
-4.0534,-1.5042,-0.39931
2.3242,-1.6169,0.27686
6.0926,-4.3602,-4.2274
7.6064,3.7473,4.1725
-5.1337,0.11399,1.5727
8.1687,2.6328,-1.3512
0.55283,-1.023,0.02017
-2.8976,0.16154,-4.3249
6.2268,4.451,7.1868
3.5935,-0.54315,1.521
-8.1187,-14.922,-4.8416
-2.4198,-2.849,0.66084
-1.4495,-1.8263,-2.3323
-1.56,-1.4106,-2.6847
0.3569,1.1299,3.523
-10.043,-4.5945,-7.3487
-0.56295,2.4478,-0.323
-29.247,-27.103,-27.23
4.7276,5.2307,-2.0239
0.76589,-0.37986,-2.5725
-2.8082,-6.4125,-4.6209
-1.771,0.76877,-2.5035
4.4378,2.4252,9.4944
1.8777,0.31632,-1.2219
-4.584,-4.8577,-2.888
9.6579,6.6098,9.2411
-11.553,1.8719,-4.8492
-1.988,-2.9681,-7.5531
3.897,2.5725,5.31
-2.3432,-6.3167,-4.8174
2.8935,3.1099,-0.73661
-0.77225,-2.3575,-2.0664
7.1838,6.6504,10.258
11.857,11.645,10.211
14.4,-0.58183,2.0977
-2.74,4.3032,-4.5658
0.083322,-1.7351,1.4278
-1.4675,-8.1482,-2.274
-8.9316,-7.2642,-2.0886
3.3215,2.1869,3.4822
-3.3766,-1.106,2.0389
5.5523,5.8776,6.419
1.5582,1.8039,1.829
-2.6492,-3.7809,0.38945
3.5059,-2.8775,0.73128
2.3765,2.6762,0.57042
-3.9865,-2.753,-2.9763
2.3302,1.9549,3.9014
20.641,19.438,16.488
2.0794,0.60765,4.6739
-0.7689,1.3769,2.1011
25.956,24.955,22.889
8.9197,2.5108,7.648
-0.55888,5.8404,3.8481
2.7857,2.8091,3.0212
-2.3613,1.9718,0.30719
-2.203,-4.4878,-4.5485
8.8248,-2.7611,12.695
1.2103,3.8566,2.101
9.5488,7.2408,17.396
4.4482,-1.5547,10.78
-7.967,-3.9294,-1.3264
1.5839,-2.0547,-2.8754
-2.0435,-1.6056,-3.045
5.8026,-3.219,0.69308
-13.853,-10.165,-6.1548
8.6299,9.9522,14.446
-4.408,4.4181,1.7715
-1.3167,9.5298,-0.58939
-2.3702,-2.7699,-3.1753
-4.871,-5.8696,-1.2442
-13.739,-6.5192,-6.3122
6.7043,0.77337,2.4804
-2.1717,1.6501,1.1057
5.7582,3.3106,2.959
2.0393,5.6047,1.1498
4.4566,2.9635,3.5899
12.446,18.27,14.849
-9.0969,-4.0373,-6.078
-3.656,1.796,-1.916
0.40302,-2.1461,2.9904
-10.779,-9.5666,-9.3578
-2.6917,9.7906,4.0855
-6.0509,-3.4895,-5.7564
3.3524,-2.0301,5.86
3.4364,2.2088,-8.3822
2.4767,0.97492,2.6952
-1.8935,6.6836,0.66693
2.0155,-0.33058,4.2095
-2.8431,-5.8022,-6.4975
2.0558,6.2881,5.3459
8.3527,6.9623,4.0556
-19.935,-22.192,-21.772
-24.258,-25.829,-23.399
1.6609,-3.4518,-3.4954
-5.4594,-8.6967,-6.5847
-6.9299,4.064,-1.0078
1.4626,2.5925,5.3369
-0.49867,-0.81485,1.701
-4.3273,-1.4505,10.285
-3.889,-7.645,1.0163
-3.0808,-1.9378,-0.53373
0.081676,-4.7644,-10.361
-7.0829,-4.2691,-5.9568
10.592,2.751,4.1
-7.3049,-8.6548,-9.276
-4.06,0.95924,-2.2557
-6.1574,-9.2237,-5.8379
-4.7552,-4.7411,-0.85817
-4.3653,-7.3919,-10.354
-1.9469,-0.54741,-0.042174
-5.0229,-6.3362,-6.8669
-12.115,-7.6274,-10.52
-28.474,-31.815,-27.246
-1.4442,0.77761,3.0092
-0.34812,-2.2977,-3.0779
-4.6547,-2.0551,-4.4008
-0.82093,4.0967,-0.96298
-5.2256,-12.354,-5.927
3.1996,4.305,2.5293
-15.358,-13.47,-17.043
-4.5931,-2.6779,-5.6135
-5.6244,-3.5991,-8.174
-1.9422,-0.51141,-4.6083
1.2587,6.2671,1.1024
-2.5375,-2.2618,-2.5891
-1.4921,-7.1207,-5.3716
4.4887,5.4774,2.0702
-0.23883,-6.9363,-4.0677
2.4649,0.74064,5.4646
-3.6742,0.90904,-5.2204
1.595,0.93645,2.88
-4.4131,-3.4137,2.5096
-8.9789,-7.4964,-11.721
-8.618,-5.1931,-9.0314
3.5194,3.3739,8.8319
-1.153,-6.8322,-3.8812
-7.0787,-6.7971,0.1185
3.3166,-2.248,-1.622
-6.9244,-7.3485,-8.2092
9.5222,5.249,6.2111
-11.153,-11.649,-9.2444
-6.8618,-8.499,-9.8035
-0.89281,2.0053,1.439
7.6059,6.8248,6.271
-18.525,-15.035,-14.729
10.367,5.3916,9.5481
-1.5017,-1.2471,-0.82413
5.0265,5.6498,2.1613
-3.9377,-5.8085,-5.8368
-0.90565,-0.77349,-1.8104
-2.0474,-5.2181,-11.266
-2.57,-3.5815,-3.4195
-1.7157,-3.7176,-1.3534
0.34683,-0.063402,-0.11805
-3.7296,2.7062,7.8658
-9.4041,-8.4154,-6.3961
-6.3347,-1.1141,0.91696
-2.6776,5.53,-6.7933
-6.3616,-1.5027,-9.0239
-8.7047,-14.623,-8.3805
2.5955,-0.68701,4.4783
-2.733,1.7252,-4.2135
4.1224,1.8292,4.1858
61.473,67.41,61.262
-2.1546,-16.922,1.0022
10.175,5.1254,7.2494
8.428,4.3277,8.8674
4.2492,4.1228,5.238
-6.7554,-0.77685,-3.12
4.7171,1.5336,0.56241
-1.6199,1.3532,0.95428
-2.7743,-3.9081,-2.5796
0.13763,4.9746,9.0663
-2.1709,-2.898,-2.8817
-3.6765,2.5001,-0.45905
-9.6873,-8.4485,-2.1972
3.9225,2.5778,6.3775
4.2834,2.9557,6.2267
-4.7345,-5.2034,-2.9989
-6.6186,-8.7797,-4.5823
-0.25447,-4.5136,-3.3177
-1.2327,-0.088387,7.1413
7.9109,9.6534,7.1178
-0.81904,6.2103,4.9101
-1.1212,-0.052971,-0.43319
1.1942,0.39073,0.18381
-3.4798,-1.6936,-2.2724
-5.9107,-10.833,-4.362
-5.3226,-3.254,1.3773
1.5084,8.8179,3.1126
-5.4304,-13.736,-5.7529
5.0928,7.701,3.4443
-0.47376,-3.787,1.0954
12.514,13.887,15.391
4.9453,2.0184,6.3522
-6.4647,-3.412,-7.5442
-8.1982,-6.1096,-7.5957
10.152,8.582,5.577
-1.6008,-0.72108,-1.4577
10.348,10.652,10.256
-1.9473,-0.28287,5.2296
2.7471,2.9083,-0.72633
-10.086,-3.1665,0.2445
-2.7976,-11.785,-5.5899
-6.0314,-0.25137,-2.3305
0.25656,-1.2147,-2.2927
-2.1758,3.1327,-3.3524
-0.83156,5.6618,-1.7085
6.8554,8.984,10.043
5.453,1.5534,-4.0435
1.8141,9.0381,10.164
3.9958,10.413,2.7885
-6.0226,-5.3318,-5.6027
5.5161,5.8984,7.0606
-12.264,-14.46,-6.4374
-1.6216,-0.42086,6.2072
1.4485,3.6387,6.5591
6.4568,8.8168,1.1938
11.039,11.598,11.878
-3.7027,-3.9422,-0.33986
5.2913,1.9489,4.1014
8.3946,7.4935,5.9969
4.1808,5.018,1.0548
1.5044,-0.0049366,0.7699
3.3488,-1.8438,1.0494
-16.72,-25.476,-15.286
-0.37703,-2.5162,0.36462
-17.173,-5.4737,-17.912
-2.5267,-2.8369,-3.0966
1.5981,-2.8097,-1.4931
0.85602,1.0009,-3.3871
5.0828,7.0024,0.55103
-7.3335,-1.5984,-1.4632
-1.3473,1.1589,-1.3722
12.891,2.6485,5.3383
-6.1804,-8.9801,-7.8561
-2.1954,-0.55664,-1.6576
-9.0141,-10.138,-3.7395
17.357,11.544,10.023
4.9788,7.4871,4.8149
0.31452,7.3637,0.29551
0.022766,4.3347,1.0418
3.5121,6.8202,4.4937
-2.781,-1.481,0.72767
5.6267,5.7285,7.5287
5.2937,6.9788,3.6693
7.3132,5.3632,8.1754
6.5614,5.2052,5.4104
0.32785,4.0546,0.86708
-0.38015,-3.4638,-7.0484
-4.3825,-2.6938,-3.6836
-6.62,-4.6178,-5.9518
-3.5366,-6.1687,-3.851
-10.578,-11.469,-10.269
10.384,8.2392,14.167
1.8962,0.52385,4.0436
-6.0283,-8.6985,-4.5685
9.9588,12.935,6.8401
-3.5689,-7.9768,-11.472
8.0459,7.0774,6.4478
16.305,17.883,14.782
-4.9009,9.5808,-3.7679
4.1927,8.3406,5.4978
0.34161,-2.2841,4.7842
-0.48801,2.4479,8.5672
-2.6073,2.6011,-6.1959
3.5084,4.2092,4.2198
-2.7896,3.613,-2.2163
16.581,17.835,16.296
1.2006,-3.0931,4.3954
4.6876,1.6024,2.3195
4.8661,2.6507,1.7894
10.985,0.098273,15.251
0.54197,-0.33008,-2.9371
-14.033,-17.807,-15.438
0.61558,0.073783,-0.28056
15.996,12.527,9.1716
8.7201,6.4622,0.78838
-22.919,-18.06,-20.948
3.9653,9.5086,8.5947
-6.4967,-9.7664,-9.0822
-13.369,-7.3817,-10.55
5.7751,5.182,2.6345
7.7038,13.715,9.561
8.8294,4.2526,-1.9896
4.4302,3.7837,8.0164
-3.0538,-6.6958,-5.8539
1.5287,4.3483,3.2902
9.1667,5.187,13.417
-0.85783,3.9269,0.30135
-2.6307,-0.48748,-0.85271
-11.184,-11.155,-10.481
3.308,1.2484,0.28554
1.4636,-3.3813,-4.8971
-2.4091,-6.3529,-3.2625
6.7174,8.7359,7.5454
-3.3432,-4.1138,-4.7899
8.8595,3.5289,1.6678
3.2926,2.6111,-0.81126
-1.0033,4.8036,5.9788
-2.2236,-6.6979,-8.0768
-6.0141,-4.8595,-4.2191
-10.658,-3.7982,-10.006
-1.244,3.2929,6.933
-4.0936,-4.7659,-2.5505
-3.6955,3.1157,-1.6509
-4.1234,2.8054,-4.3338
3.648,5.1503,0.90541
-2.6856,-0.9357,1.3504
10.989,9.0943,7.6545
-1.5328,-1.9019,1.1969
-3.9006,-0.49858,8.485
14.023,12.406,7.8104
6.5249,13.669,6.7055
6.7088,4.1778,1.1924
-5.2827,-4.435,-4.0696
-1.2854,-1.3798,-0.8737
-5.5975,-2.6118,-4.0411
-0.88677,9.4452,-3.1109
-0.72402,-2.6655,-0.20275
7.3038,15.611,18.689
2.6388,-1.0728,-6.8995
18.342,19.536,19.449
-11.679,-9.3354,-8.0458
-15.96,-20.523,-11.954
0.78627,-5.0953,-2.8665
-4.9497,-8.6042,-6.7944
0.86229,0.73024,-0.56994
1.1646,1.912,-7.6007
-6.2088,5.3997,-4.5925
-6.4351,-6.7886,-3.401
4.44,5.247,8.6972
9.8995,12.967,16.638
0.061654,4.8565,2.6501
-3.3226,-6.6092,-2.9111
4.1646,3.2569,7.5974
-6.8302,-4.2069,-4.5572
5.5304,3.7635,5.8675
-2.2916,0.82618,3.822
-2.3545,-4.9221,-4.309
-0.96252,-3.3078,-2.2587
6.7129,4.9117,3.6664
0.13737,-8.0281,-9.2938
7.7467,9.3513,14.286
-4.9222,-7.2414,-4.0496
-3.2878,-1.5169,-9.2744
-8.6699,-11.651,-8.7167
-3.63,-6.791,-5.766
-9.1832,-11.174,-11.408
10.35,9.7299,9.5947
-11.334,-9.9733,-9.0974
-5.6014,2.2118,-2.1515
3.6685,2.6742,2.7426
2.7321,1.0132,3.4654
-1.3985,-1.5809,-2.9868
5.1753,8.4765,7.8419
-1.0579,-0.061066,-3.3759
-4.7339,1.7049,-2.1861
8.858,2.9072,6.0295
-11.706,-4.4309,-5.5279
-11.503,-9.0363,-11.736
-4.2318,-7.0384,-3.8158
7.5509,9.4615,9.7334
12.606,10.127,5.9271
2.032,-1.5379,4.2499
3.3685,-0.84191,-3.2187
-8.1559,-10.441,-9.1583
5.0825,2.9971,11.47
-11.916,-11.086,-8.9891
2.1112,9.061,1.2111
2.3558,4.5456,2.1354
-2.8163,-3.6988,-10.386
4.9026,5.3354,4.6561
5.8393,4.0294,10.637
2.9788,-0.34933,1.143
12.58,3.093,4.983
3.864,2.8272,2.9414
-9.6071,-4.5543,-8.7997
-4.1881,-6.2269,-3.4791
7.2074,9.2052,3.6703
7.5194,5.0055,8.0626
1.6971,14.424,1.8953
2.3471,0.80634,0.45227
-6.6103,-3.9414,-4.1619
-1.2428,6.268,-3.1556
-9.5375,-5.5724,-6.2034
-8.786,-5.3951,-6.5063
-14.116,-15.669,-11.459
17.474,17.266,15.424
6.6512,8.1339,8.6814
1.9012,1.7084,4.4252
-3.0377,-2.7427,5.3997
14.387,11.221,9.0544
13.217,15.246,14.136
13.253,10.41,15.051
3.3492,-0.96785,8.4455
-2.8654,-3.1018,1.2734
-0.31229,-2.1729,-0.33393
-11.923,-9.4025,-10.677
5.8963,3.7707,5.1646
11.611,5.0038,10.503
-5.7262,-9.6818,-2.1913
-11.144,-12.303,-4.4794
0.3619,-12.447,0.54619
-7.9328,-5.6345,-6.3959
14.217,16.271,12.86
-1.7988,-8.5107,-10.361
-1.7746,2.6558,-2.1395
2.1068,-0.26743,-1.5621
1.3623,13.053,10.008
-4.9286,1.6365,5.0387
11.559,5.4758,7.0678
-2.6139,-0.99576,-6.0088
-4.7651,-0.26921,2.4105
-2.6547,-2.3982,-5.1488
-4.7711,-3.4239,-6.2605
6.8993,8.6293,3.3604
4.3003,1.1087,2.0511
-3.7401,2.9014,0.9435
-20.727,-20.075,-15.578
-1.0226,-1.8929,7.6202
0.28095,1.4482,1.638
1.4369,0.90036,1.1526
-7.6477,-6.0937,-3.8023
-2.0417,-2.9502,-4.442
-15.967,-9.7173,-11.394
-0.96113,-1.7408,1.7989
10.082,11.913,11.314
2.7929,2.6602,3.1466
0.17446,-1.3575,-2.3914
-6.7212,-1.791,-0.019368
2.8068,4.9281,2.4926
3.2317,4.9058,3.2637
-7.0142,-6.3202,-9.4383
2.52,-2.6136,5.4467
3.6702,2.5274,1.7617
-0.93821,-1.1281,3.4025
4.0024,2.7289,1.3129
-1.7098,-3.921,-4.9799
7.9111,2.3582,1.8871
5.1804,4.5624,5.8306
-0.60068,-0.51525,1.9005
8.944,3.9663,6.7171
3.3449,3.5621,3.8711
-5.6789,-2.3665,-6.146
-5.1813,-3.8877,-2.7439
-1.4044,1.1627,1.8507
1.8174,-1.3838,2.4553
4.8848,2.0043,8.1065
2.3787,-1.0346,3.2194
-7.6134,-16.23,-7.357
2.6541,0.40923,1.3816
-3.8678,-1.3836,-1.7709
9.0591,4.953,12.455
-4.8514,1.3588,3.9094
10.301,6.7164,17.921
18.258,19.002,17.544
-4.6764,-0.22193,-2.4341
-0.010899,1.4141,2.0889
1.7138,0.68447,-2.8019
-1.5843,-5.1308,-0.35794
2.8202,-7.1212,-6.6787
5.685,1.7519,7.3588
2.3948,3.3483,1.155
-3.6189,-8.2692,-3.4483
3.5484,4.3773,5.1435
3.5579,0.95479,4.5166
3.349,-0.057547,1.6771
-2.2378,0.085191,-3.4182
-0.21075,-2.4714,-2.2256
-2.3894,-0.14909,-6.0933
6.0464,-3.1859,5.3946
-4.3044,-2.333,-5.6755
-2.3413,-3.7218,-4.597
5.9645,6.9512,7.3248
-5.4679,-7.0378,-6.3232
3.6523,7.7494,1.6776
2.8544,0.3871,3.5697
-1.8055,7.1837,2.0368
-0.31108,-8.5751,-0.61584
-1.6155,2.1259,0.48926
8.0516,4.5496,1.3571
-1.3926,-2.8693,0.36104
-0.74275,-7.7202,1.6539
-6.9174,-10.283,-8.0804
-0.40058,0.74237,0.96308
-2.3813,-1.4462,-0.64598
0.16976,-3.0205,-3.0371
-3.1559,-4.9238,-0.29171
-1.7616,1.8575,0.5928
4.8458,-0.47,-0.34184
11.355,13.251,6.1265
-15.427,-14.176,-11.431
-2.5435,0.08242,-1.7426
-8.9849,-8.4519,-4.5307
2.3742,-1.4871,4.5845
-6.1493,-10.509,-7.2859
6.912,2.1186,-0.69087
-6.8459,-5.4194,-7.9977
9.7017,6.1266,5.5403
-8.2994,-8.9876,-6.9321
8.2599,0.52674,5.081
20.775,22.405,21.63
0.49522,-3.5834,-8.2417
4.4294,0.71436,4.1956
-1.4851,-0.66547,7.1008
11.667,8.2201,5.6253
18.179,20.569,22.842
13.187,10.649,10.164
-2.7259,4.4822,6.0285
-5.3342,0.43062,-10.443
2.9881,0.99126,1.4056
8.4912,10.839,8.7469
9.7112,6.6754,8.1846
-8.106,-7.9327,-6.2755
2.1137,8.9573,8.2331
-4.1142,0.90579,-2.0973
-18.005,-8.5268,-6.8501
-1.741,-0.34707,-3.2101
-2.6532,-5.2694,-3.4278
-1.8272,-6.9291,-3.9123
5.3033,4.2899,1.4945
-5.9275,-6.5377,-7.6495
-0.91728,0.55128,-4.6943
-1.3523,1.0528,-9.1717
